6|97|-1,2|12:-5,-1,-5,-5,-2,-1,-4,-5,1,-3,0,-4/12:5,2,0,-3,-2,-5,3,1,-5,-1,-5,1/12:0,0,0,0,0,0,0,0,-3,-1,3,1/12:0,5,-5,-5,2,-3,0,2,4,2,-4,-1/12:0,0,-1,-3,1,3,0,0,0,0,0,0/12:1,5,2,4,0,-5,0,0,-2,3,4,2/12:-3,2,2,-3,0,-3,4,4,4,-3,5,4/12:-3,-2,2,3,2,2,1,3,3,0,5,-5/12:-2,-5,1,2,2,-3,5,2,-2,3,5,5|F:-1,2
11|91|0,2,6,7,11|22:4,-5,8589934592,-2,-2,3,8589934593,1099511627776,3,-5,-4,8589934593,1099511627776,8589934589,-8589934591,2,-8589934591,1,8589934593,8589934593,8589934592,-2/22:3,4,-3,-8589934592,-5,-2,1,-5,-4,3,-5,5,8589934589,-5,2,-8589934599,-8589934599,-1,0,-1,-8589934591,8589934589/22:8589934589,3,-8589934591,5,5,0,4,-3,8589934593,8589934592,8589934589,-1099511627777,1,-8589934592,-4,2,3,-2,-2,2,4,-8589934591/22:-8589934591,-8589934591,1099511627776,2,1099511627776,-1099511627777,8589934592,1,0,-2,3,5,1,8589934593,-8589934591,-5,-8589934599,-3,-3,3,-8589934592,-5/22:1099511627776,1099511627776,0,8589934589,-4,8589934589,4,5,-8589934599,1099511627776,3,-8589934591,4,-2,-5,1099511627776,2,-2,-8589934591,8589934592,-3,2/22:2,1,0,0,-2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:-8589934599,-1,-8589934591,-4,1,-8589934599,-1,-2,8589934593,1099511627776,4,-8589934592,-1,-1099511627777,2,3,1099511627776,0,8589934593,8589934593,1099511627776,-2/22:-8589934591,0,-8589934591,8589934592,1,2,2,8589934592,5,-3,-8589934599,1,5,-8589934599,-8589934592,-8589934592,8589934592,-3,-3,-8589934599,-8589934591,0/22:0,0,0,0,0,0,0,0,-2,-1,2,1,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0|F:0,2,6,7,11
4|91|0,1,2,3|8:98,-3,0,0,0,0,0,0/8:2147483648,-2147483648,0,0,0,0,0,0/8:0,0,0,6,0,0,0,0/8:0,2147483647,4,0,0,0,0,-2147483648/8:-1,-2,0,0,0,0,1,2/8:0,97,96,0,4294967294,0,8,0|T:0,1,2,3
6|97|0,1,2|12:1073741823,-2147483646,-8589934591,2147483645,0,8589934592,3,97,5,8,-2147483647,1073741823/12:91,-1,2147483649,1099511627776,5,-4,2,1,-1099511627777,2,-2147483647,8/12:-8589934599,-5,5,-8589934592,-1099511627777,8589934589,-2147483646,97,96,6,-8589934591,-4/12:98,8589934589,8589934593,2,90,3,96,-8589934591,-8589934591,1,-2,2/12:6,1,1099511627776,91,90,4,1099511627776,97,98,98,2,2147483646/12:8,-8589934592,2147483649,8589934593,7,2147483647,-5,-5,-3,-3,1,1/12:98,4294967294,-5,6,8,6,2147483649,-2147483646,-2147483647,2147483648,-4,1/12:-1099511627777,8589934593,96,8,-3,8589934593,2147483646,2147483646,92,-4,-8589934599,6|T:0,1,2,3,4,5
4|2147483647|2,99||F:2,99
11|91|0,1,2,3,4,6,7,8,9,10|22:0,0,0,0,0,0,0,0,0,0,-3,-1,0,0,0,0,0,0,0,0,3,1/22:0,0,-3,-1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0/22:0,0,5,0,1099511627776,0,0,-8589934592,1,-1,-2,-8589934599,-1099511627777,-5,0,0,0,-1099511627777,0,-3,3,0/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-2,-1/22:0,-2,-3,0,0,1099511627776,0,-2,0,0,5,-1,5,0,0,0,8589934593,-8589934599,0,0,0,2/22:-8589934591,0,0,0,4,-8589934599,0,0,-8589934592,3,3,0,0,4,0,5,1,-4,-5,5,-1,-5/22:1,8589934593,0,0,0,0,0,-3,3,-3,-1,3,0,0,1099511627776,3,-5,8589934592,4,0,-1,-8589934599/22:4,0,2,-1,0,0,3,0,0,0,5,0,0,0,0,-2,0,0,3,-8589934591,-1099511627777,3/22:0,1099511627776,0,0,1099511627776,4,4,-1,4,8589934589,0,1,0,-2,0,4,-1,0,-8589934591,5,0,0/22:0,-4,-8589934592,0,-2,0,0,4,0,-4,8589934593,-8589934599,0,8589934593,0,1,0,0,1099511627776,0,-2,0/22:-1099511627777,8589934593,5,8589934592,0,0,0,-5,0,0,8589934592,8589934589,5,-3,0,-2,4,0,5,0,5,8589934593/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2,0,0,-1,2/22:8589934593,0,8589934592,2,0,-8589934599,2,0,3,1099511627776,1099511627776,8589934589,-2,0,0,0,1,1,8589934589,0,1099511627776,0/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,-3,-1/22:0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,-2,-1,0,0,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:-5,0,0,0,0,0,0,0,0,2,8589934593,1099511627776,0,-1099511627777,8589934592,5,-8589934591,3,0,-3,0,-4/22:2,-8589934599,0,5,-2,-8589934591,-2,-2,1,0,-8589934592,0,0,4,1099511627776,-2,0,-8589934599,0,-3,1,0/22:0,0,-8589934599,0,0,0,0,0,-8589934592,0,-1,0,1099511627776,0,4,-1,8589934592,-4,1099511627776,5,4,0|F:0,1,2,3,4,6,7,8,9,10
11|7|1,2,3,5,6,7,10|22:0,0,0,0,3,1,0,0,-3,-1,0,0,0,0,0,0,0,0,0,0,0,0/22:4294967295,-2,4294967295,0,6,6,-1,-4,96,-4,-2147483647,-2147483648,1,-2,4,2147483647,97,92,97,7,-3,91/22:2147483647,2,0,97,-2147483648,92,-4,91,92,0,96,96,7,90,-2147483646,-2147483648,4,97,2147483647,4294967294,2147483645,4/22:0,0,0,0,-1,-3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:96,8,2147483649,97,92,4294967295,-5,-1,2147483646,91,-5,7,2147483646,-4,-2147483648,4,2147483646,4,2147483649,-4,4294967295,-1/22:-5,2,96,-5,4294967295,4294967295,1,3,2147483647,90,-2147483647,1,4,2147483649,98,7,0,-2147483647,-1,0,-1,0/22:8,-2147483648,91,3,-2,2147483645,8,6,2147483647,5,-3,1073741823,3,-2147483647,3,3,-2147483648,92,3,96,-1,96/22:0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1/22:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:-1,91,4294967295,-2,5,7,4294967295,2147483645,5,90,2147483648,-2147483646,2147483647,2147483647,2,2147483648,-1,5,3,2147483648,-2147483646,5/22:90,4294967295,-2147483648,4294967294,1073741823,2147483647,-2147483647,-2,91,1,96,6,5,1073741823,4294967295,-5,4,2147483645,3,1073741823,2147483648,-2147483646/22:-3,7,2147483645,-2147483647,90,96,3,0,-2147483648,2147483645,-4,-1,2147483645,5,7,2147483646,8,5,-2147483647,4294967295,8,4/22:-1,90,2147483649,-1,-4,98,4,-5,2,2147483649,-3,2,8,5,4294967294,90,-1,1073741823,-2147483647,97,-2147483647,92/22:5,2147483649,3,1073741823,5,90,6,2147483647,-2147483646,3,2147483647,-3,-1,-2147483647,98,-2147483647,4294967294,1,2147483645,2147483647,3,4294967295/22:0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0|T:0,1,2,3,4,5,6,7,8,9,10
12|7|0,1,2,3,4,5,6,8,9,10,11|24:2147483649,-3,2147483648,-1,1099511627776,4,0,-1,-2147483647,2,1,-8589934592,-4,97,4294967294,4294967294,4,90,90,7,8589934592,4294967295,-2,90/24:8589934589,4,-8589934599,-2147483648,2147483649,-2147483647,4,1099511627776,-1,-3,-1,-2147483648,2147483647,96,2147483648,0,4294967294,-5,8589934592,2147483646,92,-2147483647,-8589934599,-2147483648/24:96,-1099511627777,2,-8589934591,1099511627776,2147483647,2147483649,2147483649,0,2147483645,96,-1099511627777,-2147483646,-8589934599,-2147483646,4,-2147483648,2147483647,4294967294,-1,97,6,92,2/24:-2,-8589934592,2147483648,3,2147483645,1,97,90,2147483645,-2147483648,2147483647,90,2147483647,-2,2147483648,1,-2,2,1099511627776,-1099511627777,0,2147483647,-1,7/24:92,3,-1099511627777,2147483646,5,1,-4,8,0,8589934589,0,-8589934592,8589934589,-2147483647,-2147483647,1073741823,-8589934592,8589934593,-8589934592,1,8589934589,1073741823,-2147483646,2147483646/24:3,-2147483648,-1099511627777,2147483648,4294967294,-2147483648,1,-2,6,96,-2147483647,-1,8,6,-2147483648,8,90,1073741823,4,2147483648,2147483649,-1099511627777,6,2147483649/24:6,-3,2,8589934593,8589934589,-2147483647,8,8589934589,1099511627776,4294967294,-4,1099511627776,92,-2147483647,4294967295,92,-1099511627777,8589934593,-2147483646,2147483645,1,97,-8589934599,4294967295/24:0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0/24:2147483648,-1,8589934592,2147483649,6,8,96,8589934593,-3,-8589934599,8589934589,2147483646,-8589934592,90,5,92,2147483649,-3,90,-2,-8589934599,8589934592,-2147483646,2147483649|T:0,1,2,3,4,5,6,7,8,9,10,11
10|7|0,1,2,3,4,5,6,7,8,9|20:-3,0,0,0,0,0,0,0,-2,0,0,0,0,0,0,1,0,0,0,0/20:0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-3/20:0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,-5,0,4/20:0,0,0,-2,0,0,0,0,0,-1,0,0,0,0,0,0,0,2,0,0/20:0,0,0,0,0,0,0,0,0,-1,0,-4,0,0,0,0,0,0,0,0/20:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,0/20:0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0/20:0,0,0,0,0,0,0,0,0,3,0,0,0,4,-1,0,0,0,4,0/20:0,2,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0/20:0,0,0,-4,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0/20:0,0,0,0,0,0,0,0,-4,0,0,0,-3,0,0,0,0,0,0,5/20:0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0/20:0,0,0,0,0,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0/20:0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2/20:0,0,0,0,0,0,-1,-3,0,0,1,3,0,0,0,0,0,0,0,0/20:0,0,-1,2,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0/20:-3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/20:-2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/20:0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0/20:0,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0/20:0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,-4,-3,0,0|T:0,1,2,3,4,5,6,7,8,9
6|97||12:0,-3,0,0,8589934589,0,0,0,0,0,-8589934592,0/12:0,0,0,0,8589934593,0,0,0,0,0,0,0/12:-1,0,0,-8589934591,0,0,0,-8589934599,1099511627776,0,-8589934592,0/12:0,0,0,8589934589,0,0,0,8589934589,-8589934592,5,5,0|F:
5|1000000007||10:0,0,0,0,2,0,0,0,0,-4/10:0,-2147483647,0,98,0,0,0,0,0,0/10:0,0,0,7,92,-1,0,0,0,0/10:0,-2147483647,0,1073741823,0,3,0,0,0,0/10:-1,-2,0,0,0,0,1,2,0,0/10:0,0,0,4,0,-3,0,0,0,0/10:90,0,6,0,0,92,0,0,0,0/10:0,0,0,0,0,0,-1,92,0,0|F:2
5|1000000007|2|10:0,0,0,0,2,0,0,0,0,-4/10:0,-2147483647,0,98,0,0,0,0,0,0/10:0,0,0,7,92,-1,0,0,0,0/10:0,-2147483647,0,1073741823,0,3,0,0,0,0/10:-1,-2,0,0,0,0,1,2,0,0/10:0,0,0,4,0,-3,0,0,0,0/10:90,0,6,0,0,92,0,0,0,0/10:0,0,0,0,0,0,-1,92,0,0/10:0,0,0,0,0,0,0,0,1,2|F:2,4
5|97|3,4|10:0,-2,90,0,7,0,0,0,0,0/10:2,0,98,7,0,1,0,97,0,0/10:-1,0,0,0,0,96,0,-2147483646,1,4/10:0,0,0,0,0,0,0,0,0,0/10:0,5,2,4,0,0,2147483649,91,0,-8589934591/10:1,0,0,0,0,0,0,0,-1,0/10:0,0,0,1,0,-1,0,0,0,0/10:0,0,0,-3,-2147483648,0,8589934593,-8589934599,-1099511627777,0/10:90,1073741823,0,0,4,0,0,-8589934592,0,-3/10:-3,4294967294,4,0,0,8589934592,1099511627776,2,0,4294967295|T:0,1,2,3,4
7|7||14:-2,-5,5,-2,-3,-5,4,2,-3,1,1,-2,-4,-3/14:1,3,-2,-1,-3,1,-1,-3,-5,4,-4,0,-5,2/14:2,-2,-1,4,3,0,2,3,-5,2,5,4,5,-4/14:4,4,-4,-2,4,3,0,-5,4,2,-4,1,3,-2/14:2,0,2,2,5,-1,4,3,4,-3,2,0,5,-2/14:-1,2,5,0,1,-5,5,5,-5,3,-5,-3,4,0/14:0,0,0,0,0,0,1,0,-1,0,0,0,0,0|F:
7|97|0,1,2,3,4,5,6|14:0,0,0,0,0,0,0,0,-3,0,0,0,0,0/14:0,0,0,0,0,0,0,0,0,0,0,0,0,-1/14:0,0,0,0,0,-8589934592,-1099511627777,0,0,0,0,0,0,0/14:0,0,8589934592,0,-1099511627777,0,0,0,0,0,0,0,0,-3/14:0,1099511627776,0,0,0,0,0,0,0,0,0,0,8589934593,-1/14:0,0,1,3,-1,-3,0,0,0,0,0,0,0,0/14:0,0,0,0,-3,0,1099511627776,0,0,3,0,0,5,-1099511627777/14:0,0,0,0,3,0,0,0,0,0,0,0,0,-2/14:0,0,3,0,0,0,0,5,0,0,0,0,0,0/14:0,-8589934599,0,0,0,0,0,0,0,0,0,0,8589934593,-3/14:0,0,0,0,0,0,0,0,3,0,0,0,0,0/14:0,0,5,0,0,0,4,-4,0,3,0,0,0,0/14:0,0,-8589934591,0,0,1,0,-8589934592,-4,0,0,0,0,0/14:0,0,0,0,0,0,0,0,0,0,0,0,-5,0/14:0,0,4,0,0,0,0,0,0,0,0,0,0,0/14:0,0,0,0,1,0,0,0,0,0,0,0,-1,0/14:0,0,4,0,0,-8589934599,0,0,0,0,0,0,0,3|T:0,1,2,3,4,5,6
5|2147483647|0|10:0,-2147483647,4,0,2147483645,0,0,8,0,0/10:0,2147483648,0,0,0,0,0,0,0,0/10:0,0,-1,-2,1,2,0,0,0,0/10:0,0,0,1073741823,2147483646,0,0,0,-4,0/10:0,0,0,0,0,0,0,0,0,0/10:0,0,0,-2147483646,0,4,0,0,0,0/10:0,0,0,0,2147483648,0,0,0,0,0/10:0,4294967294,0,92,0,0,0,4294967294,8,-2147483646/10:1,1,0,0,-1,-1,0,0,0,0/10:0,0,0,0,1,3,0,0,-1,-3/10:0,91,4294967295,0,0,0,0,0,0,0/10:0,0,-3,0,1,97,0,-5,-1,0/10:0,0,0,0,1,2,0,0,-1,-2|F:0,1,2,4
12|2147483647|3,3|24:1073741823,-2147483646,0,0,0,0,6,-3,0,2147483649,0,0,0,-1099511627777,0,-1,0,-1,-2147483648,0,5,0,-8589934591,8589934593/24:-1,0,3,8589934589,5,0,0,-1,2,0,7,0,0,0,0,0,-2,0,-2147483647,0,92,0,0,7/24:4,-8589934592,2147483646,-8589934599,5,0,0,0,7,0,-4,0,4,92,0,5,91,0,0,0,4294967295,7,0,-2147483648/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:-2,7,2147483649,0,0,-2147483648,6,-2147483646,-2147483648,0,0,2147483646,0,-2,-8589934592,2147483645,0,8589934593,8589934593,2147483648,4294967295,-8589934592,3,3/24:-8589934599,2147483648,0,0,6,0,3,6,0,0,0,0,0,90,3,97,4294967295,92,2,0,-1099511627777,0,0,1099511627776/24:0,0,0,6,-2147483648,4,0,0,8589934592,3,-2147483646,0,6,0,98,97,8589934593,3,90,-8589934591,-8589934592,-5,8,90/24:7,0,4294967295,91,4294967294,0,0,0,-5,-1,0,-2,-1,8589934589,0,0,97,0,0,4294967294,92,0,91,4294967295|F:3
12|2147483647|3|24:1073741823,-2147483646,0,0,0,0,6,-3,0,2147483649,0,0,0,-1099511627777,0,-1,0,-1,-2147483648,0,5,0,-8589934591,8589934593/24:-1,0,3,8589934589,5,0,0,-1,2,0,7,0,0,0,0,0,-2,0,-2147483647,0,92,0,0,7/24:4,-8589934592,2147483646,-8589934599,5,0,0,0,7,0,-4,0,4,92,0,5,91,0,0,0,4294967295,7,0,-2147483648/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:-2,7,2147483649,0,0,-2147483648,6,-2147483646,-2147483648,0,0,2147483646,0,-2,-8589934592,2147483645,0,8589934593,8589934593,2147483648,4294967295,-8589934592,3,3/24:-8589934599,2147483648,0,0,6,0,3,6,0,0,0,0,0,90,3,97,4294967295,92,2,0,-1099511627777,0,0,1099511627776/24:0,0,0,6,-2147483648,4,0,0,8589934592,3,-2147483646,0,6,0,98,97,8589934593,3,90,-8589934591,-8589934592,-5,8,90/24:7,0,4294967295,91,4294967294,0,0,0,-5,-1,0,-2,-1,8589934589,0,0,97,0,0,4294967294,92,0,91,4294967295/24:0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0|F:3
3|2147483647||6:0,0,5,0,-1,-5|F:
3|2147483647||6:0,0,5,0,-1,-5/6:0,0,0,0,0,1|F:
11|97||22:0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0/22:-8589934591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,-2,-1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0/22:0,2,1,0,0,5,0,0,0,-8589934591,-2,0,0,0,0,0,0,0,0,0,0,0/22:0,0,4,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-8589934599,0,-4,0/22:0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,0,0,0,-1,2,3,0,0,-1,0,0,0,0,0,0,0/22:0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-2,-1,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,0,0,0,0,3,1,0,0|F:
11|97||22:0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0/22:-8589934591,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,-2,-1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0/22:0,2,1,0,0,5,0,0,0,-8589934591,-2,0,0,0,0,0,0,0,0,0,0,0/22:0,0,4,0,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,-8589934599,0,-4,0/22:0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/22:0,0,0,0,0,0,0,0,0,-1,2,3,0,0,-1,0,0,0,0,0,0,0/22:0,0,0,0,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,-1,2,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,-2,-1,0,0/22:0,0,0,0,0,0,0,0,0,0,0,0,-3,-1,0,0,0,0,3,1,0,0/22:0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0|F:5
2|97|1||F:1
2|97|1|4:0,0,0,1|F:1
1|97|||F:
1|97||2:1,1|F:
2|7||4:-1,-2,2,0/4:0,0,0,0/4:-1,0,1,0/4:0,0,0,0/4:4,5,-1,3|F:
8|7|5|16:-1099511627777,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0/16:-1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0|F:5
2|2147483647|1,1||F:1
2|2147483647|1|4:1,2,0,0|F:1
12|7|1,7,8,10,11|24:0,0,0,0,0,-2,0,0,0,0,0,8589934589,0,0,0,3,0,0,6,0,0,97,-2147483647,0/24:7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,7,0,0/24:0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0/24:0,1,0,0,-1,0,0,0,0,2147483647,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8589934589,0,0/24:0,0,0,0,0,0,-2147483646,0,-1099511627777,0,0,0,0,0,0,0,0,2147483647,0,-8589934599,8589934593,0,0,0/24:8589934592,5,0,0,0,0,0,0,0,0,0,0,0,1099511627776,0,0,0,0,0,8589934589,0,0,-2147483646,0/24:0,0,0,0,0,0,0,0,4294967295,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0/24:0,98,0,0,0,0,0,0,0,0,0,0,0,0,8589934592,3,0,0,0,0,0,0,0,0/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,-2147483647,0,0,0,0,0,0,0/24:0,0,0,0,0,-8589934591,0,0,0,0,0,0,0,0,0,0,0,2147483649,0,0,0,0,0,-5/24:0,0,0,0,0,0,0,-2147483647,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/24:0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,1,0,0,0,97,2147483646,0/24:-1099511627777,4294967295,0,0,-8589934599,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2147483649,0/24:0,0,0,0,0,0,0,0,0,0,1073741823,0,0,0,2147483648,0,0,0,0,0,-2147483646,0,-1,0/24:0,-2147483647,0,0,0,8589934589,0,0,2147483646,0,0,0,2,-5,0,0,0,0,0,92,0,-2147483647,0,0/24:0,0,0,0,0,0,-8589934599,0,0,0,0,0,0,0,0,0,0,0,0,0,4294967295,0,0,0/24:0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-2/24:0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1/24:0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,2147483647,0,0,0,0,0,0,0/24:8589934592,0,0,0,91,0,0,1,0,0,0,0,0,0,0,0,4294967295,7,0,0,0,0,0,0/24:0,0,0,0,0,-2147483647,0,0,0,5,0,0,0,0,0,0,0,0,0,8589934593,0,0,0,0/24:0,0,0,0,0,0,0,0,0,0,2147483649,0,0,0,0,0,0,0,0,0,0,0,0,0/24:2147483649,0,0,0,0,2147483647,2147483648,5,0,0,0,3,0,1099511627776,0,2147483647,0,0,0,0,7,0,0,0|T:0,1,2,3,4,5,6,7,8,9,10,11
7|91||14:0,-1,0,4,4,1,1,-2,-4,0,0,-1,4,0/14:0,0,0,0,0,4,5,1,5,0,0,0,-5,-5/14:0,0,0,0,0,0,0,0,0,0,0,0,0,0/14:0,1,0,0,-3,0,5,0,0,0,-2,-5,-2,-5/14:0,-3,5,0,0,0,0,-3,0,0,0,0,-2,0/14:4,0,-3,1,0,0,0,-1,-3,-2,4,0,-5,-4/14:0,0,-2,4,4,0,0,4,0,-5,-3,-1,0,1/14:-3,0,0,0,0,-5,-3,0,0,0,0,-3,4,0/14:4,0,5,1,0,0,0,3,-4,1,5,4,0,0|F:
7|7||14:0,0,0,0,-1,0,-1099511627777,0,0,0,0,0,0,0/14:0,0,0,0,0,0,0,0,3,1,-3,-1,0,0/14:0,-2,0,0,0,0,-3,0,0,0,0,0,0,0/14:0,0,0,-5,0,0,0,0,0,3,8589934589,0,0,0|F:
8|97|0,1,2,3,4,5,6,7|16:0,-5,-2147483646,0,3,0,0,0,0,0,-2147483648,0,2147483649,0,2147483645,0/16:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0/16:2,3,2147483648,-3,0,97,-5,1,-5,0,6,-2147483647,2,-1,5,0/16:0,97,91,0,0,2147483648,-4,0,97,98,0,0,0,96,2147483649,0/16:0,0,0,0,0,1073741823,0,0,0,0,0,0,96,0,0,-3/16:90,7,0,0,0,0,0,6,0,98,0,0,0,98,-1,0/16:0,0,-2147483648,0,2147483647,2147483649,90,0,90,91,-2147483647,0,0,0,6,6/16:2147483647,1073741823,0,0,5,-2,0,4294967294,0,2147483649,0,1,4294967294,-5,2147483648,0|T:0,1,2,3,4,5,6,7
10|7|2,3,7,8|20:0,0,96,3,0,0,0,2147483647,97,0,0,0,8589934592,90,0,0,0,0,2147483648,0/20:-2147483647,4294967295,0,2147483648,0,0,0,0,0,0,0,0,4294967294,0,92,-2147483647,91,5,2147483649,0/20:0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0/20:0,0,0,0,0,-8589934591,0,0,0,0,0,0,0,0,0,-2147483648,0,8,0,0/20:0,0,0,97,0,0,0,0,0,1,3,0,0,0,-2147483646,0,8589934592,0,0,0/20:0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0/20:1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,2/20:0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1/20:0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-1,0,0,2,1/20:0,-8589934591,0,-2147483646,0,0,1073741823,0,-8589934591,0,0,3,-8589934592,0,-2147483647,0,0,0,-2147483647,0|F:2,3,7,8
6|2147483647|1,4|12:0,0,0,-2,0,0,0,0,0,0,0,0/12:0,0,0,0,0,5,0,0,0,0,0,0/12:0,0,0,0,0,0,0,0,0,0,0,0/12:0,0,0,0,0,0,0,0,0,0,0,0/12:5,1,0,0,0,-5,0,1,0,0,0,5/12:0,0,0,0,0,5,0,0,0,0,0,0/12:0,0,0,0,0,0,0,1,0,0,0,1/12:0,0,-2,0,0,0,0,0,0,0,0,0/12:0,0,0,-1,0,0,0,0,0,0,0,0/12:0,0,0,0,0,0,5,0,0,2,0,0/12:0,3,0,-2,0,0,0,0,0,0,0,0|F:1,4
6|2147483647|1,4|12:0,0,0,-2,0,0,0,0,0,0,0,0/12:0,0,0,0,0,5,0,0,0,0,0,0/12:0,0,0,0,0,0,0,0,0,0,0,0/12:0,0,0,0,0,0,0,0,0,0,0,0/12:5,1,0,0,0,-5,0,1,0,0,0,5/12:0,0,0,0,0,5,0,0,0,0,0,0/12:0,0,0,0,0,0,0,1,0,0,0,1/12:0,0,-2,0,0,0,0,0,0,0,0,0/12:0,0,0,-1,0,0,0,0,0,0,0,0/12:0,0,0,0,0,0,5,0,0,2,0,0/12:0,3,0,-2,0,0,0,0,0,0,0,0/12:1,1,0,0,0,0,0,0,0,0,0,0|F:0,1,3,4
2|91|0,1|4:0,0,1099511627776,0/4:-1,2,1,-2/4:0,0,0,0/4:0,-1,0,0/4:0,0,-8589934592,0/4:1,1,-1,-1|T:0,1
